"Time EST","Air Temp (°C)","Dew Point (°C)","Relative Humidity (%)"
"2018-03-04 23:10","-2.6","-8.3","644"
"2018-03-04 23:20","-2.6","-8.4","642"
"2018-03-04 23:30","-2.8","-8.7","639"
"2018-03-04 23:40","-2.8","-8.6","641"
"2018-03-04 23:50","-2.9","-8.6","643"
"2018-03-05 00:00","-2.9","-8.7","642"
"2018-03-05 00:10","-3.0","-8.7","646"
"2018-03-05 00:20","-3.0","-8.6","651"
"2018-03-05 00:30","-3.1","-8.7","652"
"2018-03-05 00:40","-3.1","-8.6","659"
"2018-03-05 00:50","-3.2","-8.6","663"
"2018-03-05 01:00","-3.4","-8.6","670"
"2018-03-05 01:10","-3.4","-8.5","674"
"2018-03-05 01:20","-3.5","-8.6","675"
"2018-03-05 01:30","-3.5","-8.6","676"
"2018-03-05 01:40","-3.5","-8.5","678"
"2018-03-05 01:50","-3.5","-8.5","683"
"2018-03-05 02:00","-3.6","-8.5","688"
"2018-03-05 02:10","-3.6","-8.4","691"
"2018-03-05 02:20","-3.6","-8.4","694"
"2018-03-05 02:30","-3.7","-8.5","693"
"2018-03-05 02:40","-3.7","-8.5","695"
"2018-03-05 02:50","-3.7","-8.5","695"
"2018-03-05 03:00","-3.8","-8.5","696"
"2018-03-05 03:10","-3.8","-8.6","695"
"2018-03-05 03:20","-3.9","-8.6","697"
"2018-03-05 03:30","-3.9","-8.6","698"
"2018-03-05 03:40","-3.9","-8.6","700"
"2018-03-05 03:50","-3.9","-8.5","703"
"2018-03-05 04:00","-4.0","-8.5","706"
"2018-03-05 04:10","-4.0","-8.5","709"
"2018-03-05 04:20","-4.0","-8.5","711"
"2018-03-05 04:30","-4.1","-8.5","713"
"2018-03-05 04:40","-4.1","-8.5","715"
"2018-03-05 04:50","-4.1","-8.5","716"
"2018-03-05 05:00","-4.1","-8.5","718"
"2018-03-05 05:10","-4.2","-8.5","718"
"2018-03-05 05:20","-4.2","-8.5","718"
"2018-03-05 05:30","-4.2","-8.5","719"
"2018-03-05 05:40","-4.2","-8.5","719"
"2018-03-05 05:50","-4.3","-8.5","721"
"2018-03-05 06:00","-4.3","-8.5","723"
"2018-03-05 06:10","-4.3","-8.5","726"
"2018-03-05 06:20","-4.3","-8.5","726"
"2018-03-05 06:30","-4.3","-8.5","726"
"2018-03-05 06:40","-4.3","-8.5","726"
"2018-03-05 06:50","-4.3","-8.5","725"
"2018-03-05 07:00","-4.3","-8.4","727"
"2018-03-05 07:10","-4.3","-8.5","726"
"2018-03-05 07:20","-4.3","-8.5","725"
"2018-03-05 07:30","-4.2","-8.3","725"
"2018-03-05 07:40","-3.9","-8.2","720"
"2018-03-05 07:50","-3.9","-8.3","712"
"2018-03-05 08:00","-3.8","-8.3","706"
"2018-03-05 08:10","-3.7","-8.2","709"
"2018-03-05 08:20","-3.6","-8.2","704"
"2018-03-05 08:30","-3.5","-8.2","699"
"2018-03-05 08:40","-3.7","-8.4","694"
"2018-03-05 08:50","-3.7","-8.4","698"
"2018-03-05 09:00","-3.5","-8.3","693"
"2018-03-05 09:10","-3.3","-8.2","690"
"2018-03-05 09:20","-3.1","-8.0","687"
"2018-03-05 09:30","-2.7","-7.7","685"
"2018-03-05 09:40","-2.5","-7.8","670"
"2018-03-05 09:50","-2.0","-7.3","668"
"2018-03-05 10:00","-2.2","-7.8","653"
"2018-03-05 10:10","-2.1","-7.8","653"
"2018-03-05 10:20","-1.9","-7.4","660"
"2018-03-05 10:30","-1.7","-7.4","653"
"2018-03-05 10:40","-1.5","-7.2","652"
"2018-03-05 10:50","-1.1","-7.1","638"
"2018-03-05 11:00","-0.7","-7.2","614"
"2018-03-05 11:10","-0.6","-7.1","616"
"2018-03-05 11:20","-0.2","-6.8","613"
"2018-03-05 11:30","0.1","-7.0","583"
"2018-03-05 11:40","0.2","-6.8","589"
"2018-03-05 11:50","0.7","-6.6","577"
"2018-03-05 12:00","0.7","-6.6","573"
"2018-03-05 12:10","1.1","-6.6","558"
"2018-03-05 12:20","1.1","-6.3","570"
"2018-03-05 12:30","1.5","-6.2","560"
"2018-03-05 12:40","1.5","-6.4","554"
"2018-03-05 12:50","1.2","-6.6","555"
"2018-03-05 13:00","1.7","-6.3","547"
"2018-03-05 13:10","1.6","-6.5","547"
"2018-03-05 13:20","0.9","-6.7","564"
"2018-03-05 13:30","1.3","-6.3","567"
"2018-03-05 13:40","2.1","-6.1","541"
"2018-03-05 13:50","2.6","-6.3","512"
"2018-03-05 14:00","2.7","-6.3","510"
"2018-03-05 14:10","2.1","-6.0","543"
"2018-03-05 14:20","2.1","-6.4","529"
"2018-03-05 14:30","2.0","-6.0","552"
"2018-03-05 14:40","2.0","-6.4","532"
"2018-03-05 14:50","1.8","-6.2","549"
"2018-03-05 15:00","1.9","-6.3","543"
"2018-03-05 15:10","1.4","-6.6","548"
"2018-03-05 15:20","0.7","-6.5","578"
"2018-03-05 15:30","0.4","-6.6","591"
"2018-03-05 15:40","0.3","-6.4","600"
"2018-03-05 15:50","0.2","-6.5","598"
"2018-03-05 16:00","0.2","-6.5","601"
"2018-03-05 16:10","0.2","-6.6","600"
"2018-03-05 16:20","0.0","-6.5","610"
"2018-03-05 16:30","-0.1","-6.6","613"
"2018-03-05 16:40","-0.2","-6.7","615"
"2018-03-05 16:50","-0.3","-6.6","624"
"2018-03-05 17:00","-0.3","-6.6","626"
"2018-03-05 17:10","-0.4","-6.6","629"
"2018-03-05 17:20","-0.4","-6.7","627"
"2018-03-05 17:30","-0.5","-6.7","626"
"2018-03-05 17:40","-0.5","-6.7","629"
"2018-03-05 17:50","-0.6","-6.8","627"
"2018-03-05 18:00","-0.6","-6.7","632"
"2018-03-05 18:10","-0.6","-6.7","635"
"2018-03-05 18:20","-0.7","-6.7","639"
"2018-03-05 18:30","-0.7","-6.6","644"
"2018-03-05 18:40","-0.7","-6.5","648"
"2018-03-05 18:50","-0.8","-6.5","652"
"2018-03-05 19:00","-0.8","-6.5","653"
"2018-03-05 19:10","-0.8","-6.6","649"
"2018-03-05 19:20","-0.8","-6.6","650"
"2018-03-05 19:30","-0.8","-6.5","656"
"2018-03-05 19:40","-0.9","-6.4","658"
"2018-03-05 19:50","-0.9","-6.4","661"
"2018-03-05 20:00","-0.9","-6.4","665"
"2018-03-05 20:10","-0.9","-6.3","669"
"2018-03-05 20:20","-0.9","-6.3","669"
"2018-03-05 20:30","-1.0","-6.3","673"
"2018-03-05 20:40","-1.0","-6.2","675"
"2018-03-05 20:50","-1.0","-6.2","678"
"2018-03-05 21:00","-1.0","-6.0","685"
"2018-03-05 21:10","-1.0","-6.1","685"
"2018-03-05 21:20","-1.1","-6.1","687"
"2018-03-05 21:30","-1.1","-6.1","686"
"2018-03-05 21:40","-1.1","-6.1","687"
"2018-03-05 21:50","-1.1","-6.1","687"
"2018-03-05 22:00","-1.4","-6.3","689"
"2018-03-05 22:10","-1.5","-6.4","696"
"2018-03-05 22:20","-1.8","-6.5","697"
"2018-03-05 22:30","-1.8","-6.5","701"
"2018-03-05 22:40","-1.7","-6.3","708"
"2018-03-05 22:50","-1.6","-6.1","714"
"2018-03-05 23:00","-1.5","-6.0","715"
"2018-03-05 23:10","-1.5","-6.0","715"
"2018-03-05 23:20","-1.5","-5.9","718"
"2018-03-05 23:30","-1.5","-5.8","720"
"2018-03-05 23:40","-1.5","-5.8","722"
"2018-03-05 23:50","-1.5","-5.7","725"
"2018-03-06 00:00","-1.4","-5.7","726"
"2018-03-06 00:10","-1.5","-5.7","727"
"2018-03-06 00:20","-1.5","-5.7","728"
"2018-03-06 00:30","-1.5","-5.7","729"
"2018-03-06 00:40","-1.5","-5.7","729"
"2018-03-06 00:50","-1.5","-5.7","730"
"2018-03-06 01:00","-1.5","-5.6","731"
"2018-03-06 01:10","-1.5","-5.7","732"
"2018-03-06 01:20","-1.5","-5.6","732"
"2018-03-06 01:30","-1.5","-5.6","733"
"2018-03-06 01:40","-1.5","-5.7","733"
"2018-03-06 01:50","-1.5","-5.6","735"
"2018-03-06 02:00","-1.5","-5.6","736"
"2018-03-06 02:10","-1.5","-5.6","737"
"2018-03-06 02:20","-1.6","-5.7","736"
"2018-03-06 02:30","-1.6","-5.6","740"
"2018-03-06 02:40","-1.6","-5.6","740"
"2018-03-06 02:50","-1.6","-5.6","742"
"2018-03-06 03:00","-1.6","-5.6","741"
"2018-03-06 03:10","-1.6","-5.6","745"
"2018-03-06 03:20","-1.6","-5.5","746"
"2018-03-06 03:30","-1.6","-5.5","748"
"2018-03-06 03:40","-1.6","-5.5","748"
"2018-03-06 03:50","-1.7","-5.5","753"
"2018-03-06 04:00","-1.7","-5.4","754"
"2018-03-06 04:10","-1.7","-5.5","755"
"2018-03-06 04:20","-1.7","-5.4","758"
"2018-03-06 04:30","-1.7","-5.4","762"
"2018-03-06 04:40","-1.8","-5.4","763"
"2018-03-06 04:50","-1.8","-5.4","765"
"2018-03-06 05:00","-1.8","-5.4","763"
"2018-03-06 05:10","-1.8","-5.4","764"
"2018-03-06 05:20","-1.8","-5.3","768"
"2018-03-06 05:30","-1.9","-5.4","768"
"2018-03-06 05:40","-1.8","-5.3","769"
"2018-03-06 05:50","-1.8","-5.3","768"
"2018-03-06 06:00","-1.8","-5.2","772"
"2018-03-06 06:10","-1.7","-5.1","776"
"2018-03-06 06:20","-1.7","-5.1","776"
"2018-03-06 06:30","-1.6","-5.0","776"
"2018-03-06 06:40","-1.5","-4.9","776"
"2018-03-06 06:50","-1.4","-4.7","781"
"2018-03-06 07:00","-1.2","-4.6","776"
"2018-03-06 07:10","-1.2","-4.6","773"
"2018-03-06 07:20","-1.0","-4.5","771"
"2018-03-06 07:30","-1.0","-4.5","768"
"2018-03-06 07:40","-0.9","-4.6","764"
"2018-03-06 07:50","-0.9","-4.5","765"
"2018-03-06 08:00","-0.8","-4.4","765"
"2018-03-06 08:10","-0.8","-4.4","763"
"2018-03-06 08:20","-0.8","-4.5","758"
"2018-03-06 08:30","-0.7","-4.5","753"
"2018-03-06 08:40","-0.6","-4.4","752"
"2018-03-06 08:50","-0.4","-4.3","749"
"2018-03-06 09:00","-0.5","-4.5","738"
"2018-03-06 09:10","-0.4","-4.6","734"
"2018-03-06 09:20","-0.3","-4.4","738"
"2018-03-06 09:30","-0.1","-4.3","731"
"2018-03-06 09:40","-0.2","-4.4","732"
"2018-03-06 09:50","-0.1","-4.4","725"
"2018-03-06 10:00","-0.1","-4.5","720"
"2018-03-06 10:10","0.0","-4.3","722"
"2018-03-06 10:20","0.3","-4.1","720"
"2018-03-06 10:30","0.3","-4.1","718"
"2018-03-06 10:40","0.2","-4.1","720"
"2018-03-06 10:50","0.4","-3.9","725"
"2018-03-06 11:00","0.6","-3.8","718"
"2018-03-06 11:10","0.5","-3.9","718"
"2018-03-06 11:20","0.8","-3.7","711"
"2018-03-06 11:30","0.8","-3.8","707"
"2018-03-06 11:40","1.0","-3.9","694"
"2018-03-06 11:50","1.2","-3.6","698"
"2018-03-06 12:00","1.1","-3.9","686"
"2018-03-06 12:10","1.1","-3.6","699"
"2018-03-06 12:20","1.1","-3.6","706"
"2018-03-06 12:30","1.1","-3.9","687"
"2018-03-06 12:40","1.1","-3.8","697"
"2018-03-06 12:50","1.0","-4.1","683"
"2018-03-06 13:00","0.7","-4.3","683"
"2018-03-06 13:10","0.8","-4.3","680"
"2018-03-06 13:20","0.4","-4.4","692"
"2018-03-06 13:30","0.3","-4.5","693"
"2018-03-06 13:40","0.0","-4.8","702"
"2018-03-06 13:50","0.0","-5.0","689"
"2018-03-06 14:00","0.1","-4.9","685"
"2018-03-06 14:10","0.1","-4.9","683"
"2018-03-06 14:20","0.2","-4.9","682"
"2018-03-06 14:30","0.0","-5.2","676"
"2018-03-06 14:40","0.0","-5.2","680"
"2018-03-06 14:50","0.1","-5.0","680"
"2018-03-06 15:00","0.0","-5.2","677"
"2018-03-06 15:10","0.0","-5.2","679"
"2018-03-06 15:20","-0.2","-5.2","686"
"2018-03-06 15:30","-0.3","-5.6","678"
"2018-03-06 15:40","-0.3","-5.4","681"
"2018-03-06 15:50","-0.1","-5.0","697"
"2018-03-06 16:00","0.0","-4.8","694"
"2018-03-06 16:10","0.2","-4.8","683"
"2018-03-06 16:20","0.0","-4.7","704"
"2018-03-06 16:30","0.1","-4.6","704"
"2018-03-06 16:40","0.2","-4.5","703"
"2018-03-06 16:50","0.1","-4.5","703"
"2018-03-06 17:00","0.1","-4.5","706"
"2018-03-06 17:10","0.0","-4.5","713"
"2018-03-06 17:20","-0.1","-4.6","714"
"2018-03-06 17:30","-0.3","-4.8","715"
"2018-03-06 17:40","-0.4","-4.8","721"
"2018-03-06 17:50","-0.6","-4.9","726"
"2018-03-06 18:00","-0.7","-4.9","730"
"2018-03-06 18:10","-0.7","-4.9","731"
"2018-03-06 18:20","-0.8","-5.0","735"
"2018-03-06 18:30","-0.9","-5.0","738"
"2018-03-06 18:40","-1.1","-5.0","744"
"2018-03-06 18:50","-1.2","-5.1","747"
"2018-03-06 19:00","-1.2","-5.0","751"
"2018-03-06 19:10","-1.2","-5.0","753"
"2018-03-06 19:20","-1.2","-5.0","752"
"2018-03-06 19:30","-1.2","-5.0","751"
"2018-03-06 19:40","-1.2","-5.1","749"
"2018-03-06 19:50","-1.2","-5.1","746"
"2018-03-06 20:00","-1.1","-5.1","743"
"2018-03-06 20:10","-1.1","-5.2","740"
"2018-03-06 20:20","-1.1","-5.1","742"
"2018-03-06 20:30","-1.1","-5.1","740"
"2018-03-06 20:40","-1.1","-5.1","740"
"2018-03-06 20:50","-1.0","-5.1","735"
"2018-03-06 21:00","-1.0","-5.1","732"
"2018-03-06 21:10","-0.9","-5.1","728"
"2018-03-06 21:20","-0.8","-5.1","725"
"2018-03-06 21:30","-0.7","-5.1","721"
"2018-03-06 21:40","-0.7","-5.1","720"
"2018-03-06 21:50","-0.7","-5.1","719"
"2018-03-06 22:00","-0.7","-5.2","718"
"2018-03-06 22:10","-0.7","-5.1","721"
"2018-03-06 22:20","-0.7","-5.0","726"
"2018-03-06 22:30","-0.7","-5.0","730"
"2018-03-06 22:40","-0.8","-5.0","733"
"2018-03-06 22:50","-0.8","-4.9","739"
"2018-03-06 23:00","-0.9","-4.9","743"
"2018-03-06 23:10","-0.8","-4.8","747"
"2018-03-06 23:20","-0.8","-4.7","749"
"2018-03-06 23:30","-0.8","-4.6","752"
"2018-03-06 23:40","-0.8","-4.6","755"
"2018-03-06 23:50","-0.8","-4.5","758"
"2018-03-07 00:00","-0.7","-4.4","762"
"2018-03-07 00:10","-0.7","-4.3","765"
"2018-03-07 00:20","-0.7","-4.2","770"
"2018-03-07 00:30","-0.7","-4.2","772"
"2018-03-07 00:40","-0.7","-4.1","776"
"2018-03-07 00:50","-0.6","-4.0","779"
"2018-03-07 01:00","-0.6","-3.9","781"
"2018-03-07 01:10","-0.5","-3.8","783"
"2018-03-07 01:20","-0.5","-3.8","785"
"2018-03-07 01:30","-0.5","-3.7","791"
"2018-03-07 01:40","-0.8","-3.4","827"
"2018-03-07 01:50","-1.1","-3.0","871"
"2018-03-07 02:00","-1.3","-2.8","899"
"2018-03-07 02:10","-1.4","-2.6","917"
"2018-03-07 02:20","-1.5","-2.5","928"
"2018-03-07 02:30","-1.5","-2.3","938"
"2018-03-07 02:40","-1.5","-2.3","946"
"2018-03-07 02:50","-1.5","-2.2","952"
"2018-03-07 03:00","-1.6","-2.2","956"
"2018-03-07 03:10","-1.6","-2.1","959"
"2018-03-07 03:20","-1.6","-2.1","963"
"2018-03-07 03:30","-1.6","-2.0","966"
"2018-03-07 03:40","-1.6","-2.0","969"
"2018-03-07 03:50","-1.5","-1.9","971"
"2018-03-07 04:00","-1.6","-2.0","973"
"2018-03-07 04:10","-1.6","-2.0","975"
"2018-03-07 04:20","-1.6","-1.9","978"
"2018-03-07 04:30","-1.7","-1.9","980"
"2018-03-07 04:40","-1.7","-1.9","982"
"2018-03-07 04:50","-1.7","-1.9","984"
"2018-03-07 05:00","-1.7","-1.9","985"
"2018-03-07 05:10","-1.6","-1.8","987"
"2018-03-07 05:20","-1.6","-1.8","988"
"2018-03-07 05:30","-1.6","-1.8","990"
"2018-03-07 05:40","-1.5","-1.6","992"
"2018-03-07 05:50","-1.5","-1.5","994"
"2018-03-07 06:00","-1.5","-1.5","995"
"2018-03-07 06:10","-1.4","-1.5","996"
"2018-03-07 06:20","-1.4","-1.4","997"
"2018-03-07 06:30","-1.4","-1.4","999"
"2018-03-07 06:40","-1.4","-1.4","999"
"2018-03-07 06:50","-1.4","-1.4","999"
"2018-03-07 07:00","-1.4","-1.4","999"
"2018-03-07 07:10","-1.3","-1.3","999"
"2018-03-07 07:20","-1.3","-1.3","999"
"2018-03-07 07:30","-1.2","-1.3","999"
"2018-03-07 07:40","-1.3","-1.3","999"
"2018-03-07 07:50","-1.2","-1.2","999"
"2018-03-07 08:00","-1.2","-1.3","999"
"2018-03-07 08:10","-1.2","-1.2","999"
"2018-03-07 08:20","-1.2","-1.2","999"
"2018-03-07 08:30","-1.1","-1.2","999"
"2018-03-07 08:40","-1.0","-1.0","999"
"2018-03-07 08:50","-0.9","-0.9","999"
"2018-03-07 09:00","-0.8","-0.8","999"
"2018-03-07 09:10","-0.8","-0.8","999"
"2018-03-07 09:20","-0.7","-0.8","999"
"2018-03-07 09:30","-0.7","-0.7","999"
"2018-03-07 09:40","-0.6","-0.6","999"
"2018-03-07 09:50","-0.6","-0.6","999"
"2018-03-07 10:00","-0.5","-0.5","999"
"2018-03-07 10:10","-0.5","-0.5","999"
"2018-03-07 10:20","-0.4","-0.4","999"
"2018-03-07 10:30","-0.4","-0.4","999"
"2018-03-07 10:40","-0.5","-0.5","999"
"2018-03-07 10:50","-0.6","-0.6","999"
"2018-03-07 11:00","-0.8","-0.8","999"
"2018-03-07 11:10","-0.6","-0.6","999"
"2018-03-07 11:20","-0.6","-0.6","999"
"2018-03-07 11:30","-0.7","-0.7","999"
"2018-03-07 11:40","-0.8","-0.8","999"
"2018-03-07 11:50","-0.8","-0.8","999"
"2018-03-07 12:00","-0.3","-0.4","999"
"2018-03-07 12:10","-0.2","-0.2","999"
"2018-03-07 12:20","-0.5","-0.5","996"
"2018-03-07 12:30","-0.6","-0.7","996"
"2018-03-07 12:40","-0.7","-0.8","995"
"2018-03-07 12:50","-0.6","-0.6","996"
"2018-03-07 13:00","-0.4","-0.5","994"
"2018-03-07 13:10","-0.5","-0.6","989"
"2018-03-07 13:20","-0.3","-0.5","987"
"2018-03-07 13:30","0.0","-0.2","985"
"2018-03-07 13:40","0.0","-0.2","976"
"2018-03-07 13:50","0.0","-0.3","972"
"2018-03-07 14:00","0.0","-0.5","968"
"2018-03-07 14:10","0.0","-0.4","966"
"2018-03-07 14:20","0.2","-0.2","964"
"2018-03-07 14:30","0.2","-0.3","960"
"2018-03-07 14:40","0.0","-0.4","961"
"2018-03-07 14:50","0.2","-0.2","966"
"2018-03-07 15:00","0.1","-0.3","966"
"2018-03-07 15:10","0.0","-0.3","968"
"2018-03-07 15:20","0.0","-0.4","970"
"2018-03-07 15:30","0.0","-0.5","969"
"2018-03-07 15:40","-0.1","-0.5","969"
"2018-03-07 15:50","0.0","-0.4","970"
"2018-03-07 16:00","-0.1","-0.5","966"
"2018-03-07 16:10","0.0","-0.5","968"
"2018-03-07 16:20","-0.2","-0.6","968"
"2018-03-07 16:30","-0.3","-0.7","969"
"2018-03-07 16:40","-0.4","-0.8","972"
"2018-03-07 16:50","-0.4","-0.8","973"
"2018-03-07 17:00","-0.5","-0.8","974"
"2018-03-07 17:10","-0.6","-0.9","974"
"2018-03-07 17:20","-0.8","-1.1","973"
"2018-03-07 17:30","-1.0","-1.4","972"
"2018-03-07 17:40","-1.1","-1.5","972"
"2018-03-07 17:50","-1.3","-1.7","971"
"2018-03-07 18:00","-1.4","-1.8","971"
"2018-03-07 18:10","-1.5","-1.9","971"
"2018-03-07 18:20","-1.5","-1.9","971"
"2018-03-07 18:30","-1.5","-1.9","971"
"2018-03-07 18:40","-1.6","-2.0","970"
"2018-03-07 18:50","-1.6","-2.1","969"
"2018-03-07 19:00","-1.7","-2.1","968"
"2018-03-07 19:10","-1.7","-2.2","967"
"2018-03-07 19:20","-1.8","-2.3","965"
"2018-03-07 19:30","-1.8","-2.3","963"
"2018-03-07 19:40","-1.8","-2.4","962"
"2018-03-07 19:50","-1.9","-2.4","961"
"2018-03-07 20:00","-1.9","-2.4","960"
"2018-03-07 20:10","-1.8","-2.4","959"
"2018-03-07 20:20","-1.9","-2.5","958"
"2018-03-07 20:30","-1.9","-2.5","958"
"2018-03-07 20:40","-1.9","-2.5","958"
"2018-03-07 20:50","-2.0","-2.5","959"
"2018-03-07 21:00","-2.0","-2.5","961"
"2018-03-07 21:10","-2.0","-2.5","964"
"2018-03-07 21:20","-2.1","-2.5","967"
"2018-03-07 21:30","-2.1","-2.6","968"
"2018-03-07 21:40","-2.2","-2.6","970"
"2018-03-07 21:50","-2.3","-2.6","971"
"2018-03-07 22:00","-2.3","-2.7","972"
"2018-03-07 22:10","-2.3","-2.7","973"
"2018-03-07 22:20","-2.4","-2.7","974"
"2018-03-07 22:30","-2.4","-2.7","974"
"2018-03-07 22:40","-2.4","-2.8","975"
"2018-03-07 22:50","-2.5","-2.8","975"
"2018-03-07 23:00","-2.5","-2.8","975"
"2018-03-07 23:10","-2.5","-2.8","976"
"2018-03-07 23:20","-2.5","-2.8","976"
"2018-03-07 23:30","-2.5","-2.8","977"
"2018-03-07 23:40","-2.5","-2.8","977"
"2018-03-07 23:50","-2.5","-2.8","978"
"2018-03-08 00:00","-2.5","-2.8","979"
"2018-03-08 00:10","-2.5","-2.8","980"
"2018-03-08 00:20","-2.5","-2.8","981"
"2018-03-08 00:30","-2.5","-2.8","982"
"2018-03-08 00:40","-2.5","-2.8","983"
"2018-03-08 00:50","-2.5","-2.7","984"
"2018-03-08 01:00","-2.5","-2.7","985"
"2018-03-08 01:10","-2.5","-2.7","986"
"2018-03-08 01:20","-2.5","-2.7","987"
"2018-03-08 01:30","-2.5","-2.7","987"
"2018-03-08 01:40","-2.5","-2.7","988"
"2018-03-08 01:50","-2.5","-2.7","989"
"2018-03-08 02:00","-2.5","-2.6","989"
"2018-03-08 02:10","-2.5","-2.6","990"
"2018-03-08 02:20","-2.5","-2.6","991"
"2018-03-08 02:30","-2.5","-2.6","991"
"2018-03-08 02:40","-2.5","-2.6","992"
"2018-03-08 02:50","-2.5","-2.6","992"
"2018-03-08 03:00","-2.5","-2.6","992"
"2018-03-08 03:10","-2.5","-2.6","993"
"2018-03-08 03:20","-2.5","-2.6","994"
"2018-03-08 03:30","-2.4","-2.5","995"
"2018-03-08 03:40","-2.4","-2.5","995"
"2018-03-08 03:50","-2.4","-2.5","995"
"2018-03-08 04:00","-2.4","-2.5","996"
"2018-03-08 04:10","-2.4","-2.4","997"
"2018-03-08 04:20","-2.4","-2.4","997"
"2018-03-08 04:30","-2.4","-2.4","997"
"2018-03-08 04:40","-2.4","-2.4","997"
"2018-03-08 04:50","-2.4","-2.5","997"
"2018-03-08 05:00","-2.4","-2.5","997"
"2018-03-08 05:10","-2.5","-2.6","997"
"2018-03-08 05:20","-2.5","-2.6","997"
"2018-03-08 05:30","-2.6","-2.6","997"
"2018-03-08 05:40","-2.6","-2.7","997"
"2018-03-08 05:50","-2.6","-2.6","997"
"2018-03-08 06:00","-2.7","-2.7","998"
"2018-03-08 06:10","-2.7","-2.7","998"
"2018-03-08 06:20","-2.7","-2.7","998"
"2018-03-08 06:30","-2.6","-2.6","999"
"2018-03-08 06:40","-2.6","-2.6","998"
"2018-03-08 06:50","-2.6","-2.6","999"
"2018-03-08 07:00","-2.5","-2.5","999"
"2018-03-08 07:10","-2.5","-2.5","999"
"2018-03-08 07:20","-2.4","-2.4","999"
"2018-03-08 07:30","-2.3","-2.3","999"
"2018-03-08 07:40","-2.0","-2.0","999"
"2018-03-08 07:50","-2.0","-2.0","999"
"2018-03-08 08:00","-1.8","-1.8","999"
"2018-03-08 08:10","-1.5","-1.6","998"
"2018-03-08 08:20","-1.4","-1.4","996"
"2018-03-08 08:30","-1.5","-1.6","992"
"2018-03-08 08:40","-1.5","-1.7","989"
"2018-03-08 08:50","-1.4","-1.6","989"
"2018-03-08 09:00","-1.3","-1.5","986"
"2018-03-08 09:10","-1.0","-1.2","984"
"2018-03-08 09:20","-1.1","-1.4","974"
"2018-03-08 09:30","-1.1","-1.6","965"
"2018-03-08 09:40","-0.7","-1.2","965"
"2018-03-08 09:50","-0.7","-1.3","953"
"2018-03-08 10:00","-0.3","-1.1","947"
"2018-03-08 10:10","-0.1","-0.9","938"
"2018-03-08 10:20","0.0","-1.0","923"
"2018-03-08 10:30","0.3","-0.7","923"
"2018-03-08 10:40","0.1","-1.2","908"
"2018-03-08 10:50","0.3","-1.0","905"
"2018-03-08 11:00","0.0","-1.4","894"
"2018-03-08 11:10","0.2","-1.1","902"
"2018-03-08 11:20","0.0","-1.5","894"
"2018-03-08 11:30","0.1","-1.3","898"
"2018-03-08 11:40","0.4","-1.0","898"
"2018-03-08 11:50","0.0","-1.4","894"
"2018-03-08 12:00","0.2","-1.4","885"
"2018-03-08 12:10","0.3","-1.2","889"
"2018-03-08 12:20","0.1","-1.6","880"
"2018-03-08 12:30","0.0","-1.6","885"
"2018-03-08 12:40","-0.3","-1.9","885"
"2018-03-08 12:50","-0.2","-1.7","897"
"2018-03-08 13:00","-0.2","-1.7","900"
"2018-03-08 13:10","0.0","-1.5","899"
"2018-03-08 13:20","-0.3","-1.8","894"
"2018-03-08 13:30","-0.3","-1.7","904"
"2018-03-08 13:40","-0.2","-1.6","906"
"2018-03-08 13:50","-0.4","-1.7","909"
"2018-03-08 14:00","-0.5","-1.7","911"
"2018-03-08 14:10","-0.6","-1.8","914"
"2018-03-08 14:20","-0.5","-1.6","916"
"2018-03-08 14:30","-0.9","-2.1","911"
"2018-03-08 14:40","-1.1","-2.3","915"
"2018-03-08 14:50","-1.0","-2.1","921"
"2018-03-08 15:00","-0.9","-2.0","922"
"2018-03-08 15:10","-0.9","-2.0","922"
"2018-03-08 15:20","-1.3","-2.5","919"
"2018-03-08 15:30","-1.2","-2.2","928"
"2018-03-08 15:40","-1.1","-2.0","932"
"2018-03-08 15:50","-1.3","-2.2","929"
"2018-03-08 16:00","-1.3","-2.3","928"
"2018-03-08 16:10","-1.2","-2.2","928"
"2018-03-08 16:20","-1.4","-2.5","925"
"2018-03-08 16:30","-1.6","-2.6","925"
"2018-03-08 16:40","-1.6","-2.6","927"
"2018-03-08 16:50","-1.6","-2.6","928"
"2018-03-08 17:00","-1.7","-2.8","926"
"2018-03-08 17:10","-1.8","-2.8","927"
"2018-03-08 17:20","-1.8","-2.8","928"
"2018-03-08 17:30","-1.9","-2.8","929"
"2018-03-08 17:40","-2.0","-3.0","930"
"2018-03-08 17:50","-2.2","-3.1","931"
"2018-03-08 18:00","-2.2","-3.2","932"
"2018-03-08 18:10","-2.3","-3.2","934"
"2018-03-08 18:20","-2.3","-3.2","934"
"2018-03-08 18:30","-2.3","-3.2","936"
"2018-03-08 18:40","-2.4","-3.3","938"
"2018-03-08 18:50","-2.4","-3.3","938"
"2018-03-08 19:00","-2.5","-3.3","939"
"2018-03-08 19:10","-2.5","-3.3","939"
"2018-03-08 19:20","-2.5","-3.4","938"
"2018-03-08 19:30","-2.5","-3.4","938"
"2018-03-08 19:40","-2.6","-3.5","936"
"2018-03-08 19:50","-2.7","-3.6","935"
"2018-03-08 20:00","-2.7","-3.6","936"
"2018-03-08 20:10","-2.7","-3.5","940"
"2018-03-08 20:20","-2.7","-3.4","944"
"2018-03-08 20:30","-2.7","-3.4","949"
"2018-03-08 20:40","-2.7","-3.3","954"
